Source,Target,Type,Id,Label,Weight
666,589,Undirected,24052,,1
2163,734,Undirected,24053,,1
675,336,Undirected,24054,,1
182,14,Undirected,24055,,1
859,668,Undirected,24056,,1
464,389,Undirected,24057,,1
525,16,Undirected,24058,,1
2240,444,Undirected,24059,,1
809,347,Undirected,24060,,1
646,159,Undirected,24061,,1
2714,719,Undirected,24062,,1
430,15,Undirected,24063,,1
198,169,Undirected,24064,,1
1478,247,Undirected,24065,,1
789,745,Undirected,24066,,1
376,9,Undirected,24067,,1
2223,525,Undirected,24068,,1
351,166,Undirected,24069,,1
466,14,Undirected,24070,,1
2903,347,Undirected,24071,,1
761,361,Undirected,24072,,1
1383,665,Undirected,24073,,1
898,28,Undirected,24074,,1
1649,536,Undirected,24075,,1
1475,978,Undirected,24076,,1
747,668,Undirected,24077,,1
449,186,Undirected,24078,,1
2207,272,Undirected,24079,,1
3031,196,Undirected,24080,,1
2622,879,Undirected,24081,,1
525,360,Undirected,24082,,1
2184,932,Undirected,24083,,1
971,660,Undirected,24084,,1
211,114,Undirected,24085,,1
1289,27,Undirected,24086,,1
1343,813,Undirected,24087,,1
953,283,Undirected,24088,,1
871,136,Undirected,24089,,1
2640,692,Undirected,24090,,1
789,136,Undirected,24091,,1
2525,17,Undirected,24092,,1
806,779,Undirected,24093,,1
745,366,Undirected,24094,,1
2657,891,Undirected,24095,,1
975,587,Undirected,24096,,1
1383,715,Undirected,24097,,1
898,476,Undirected,24098,,1
592,374,Undirected,24099,,1
452,280,Undirected,24100,,1
817,365,Undirected,24101,,1
854,33,Undirected,24102,,1
502,280,Undirected,24103,,1
703,589,Undirected,24104,,1
836,274,Undirected,24105,,1
903,448,Undirected,24106,,1
1999,873,Undirected,24107,,1
599,387,Undirected,24108,,1
865,19,Undirected,24109,,1
2365,701,Undirected,24110,,1
1935,191,Undirected,24111,,1
745,276,Undirected,24112,,1
425,33,Undirected,24113,,1
440,57,Undirected,24114,,1
348,206,Undirected,24115,,1
942,317,Undirected,24116,,1
931,811,Undirected,24117,,1
448,224,Undirected,24118,,1
587,370,Undirected,24119,,1
501,244,Undirected,24120,,1
291,17,Undirected,24121,,1
841,607,Undirected,24122,,1
1812,309,Undirected,24123,,1
2831,534,Undirected,24124,,1
1852,767,Undirected,24125,,1
743,246,Undirected,24126,,1
2017,918,Undirected,24127,,1
613,448,Undirected,24128,,1
779,376,Undirected,24129,,1
2280,959,Undirected,24130,,1
1825,799,Undirected,24131,,1
754,605,Undirected,24132,,1
543,441,Undirected,24133,,1
826,40,Undirected,24134,,1
790,166,Undirected,24135,,1
1261,164,Undirected,24136,,1
2510,511,Undirected,24137,,1
624,585,Undirected,24138,,1
3027,740,Undirected,24139,,1
835,425,Undirected,24140,,1
865,776,Undirected,24141,,1
800,351,Undirected,24142,,1
570,11,Undirected,24143,,1
2016,937,Undirected,24144,,1
2409,627,Undirected,24145,,1
981,261,Undirected,24146,,1
866,607,Undirected,24147,,1
467,379,Undirected,24148,,1
467,349,Undirected,24149,,1
824,132,Undirected,24150,,1
396,155,Undirected,24151,,1
159,61,Undirected,24152,,1
2095,173,Undirected,24153,,1
668,91,Undirected,24154,,1
1402,370,Undirected,24155,,1
374,131,Undirected,24156,,1
292,61,Undirected,24157,,1
908,81,Undirected,24158,,1
867,267,Undirected,24159,,1
1126,347,Undirected,24160,,1
1568,602,Undirected,24161,,1
517,33,Undirected,24162,,1
898,48,Undirected,24163,,1
3004,389,Undirected,24164,,1
997,605,Undirected,24165,,1
585,304,Undirected,24166,,1
967,230,Undirected,24167,,1
2792,113,Undirected,24168,,1
837,767,Undirected,24169,,1
1909,312,Undirected,24170,,1
964,312,Undirected,24171,,1
908,5,Undirected,24172,,1
1402,372,Undirected,24173,,1
816,467,Undirected,24174,,1
898,859,Undirected,24175,,1
1999,136,Undirected,24176,,1
458,48,Undirected,24177,,1
964,742,Undirected,24178,,1
613,159,Undirected,24179,,1
2723,412,Undirected,24180,,1
902,747,Undirected,24181,,1
627,215,Undirected,24182,,1
836,787,Undirected,24183,,1
314,274,Undirected,24184,,1
3012,628,Undirected,24185,,1
975,836,Undirected,24186,,1
284,244,Undirected,24187,,1
211,118,Undirected,24188,,1
615,595,Undirected,24189,,1
970,155,Undirected,24190,,1
782,492,Undirected,24191,,1
624,28,Undirected,24192,,1
760,703,Undirected,24193,,1
865,370,Undirected,24194,,1
1490,148,Undirected,24195,,1
978,323,Undirected,24196,,1
430,48,Undirected,24197,,1
1657,706,Undirected,24198,,1
859,33,Undirected,24199,,1
789,248,Undirected,24200,,1
2320,340,Undirected,24201,,1
1370,51,Undirected,24202,,1
620,13,Undirected,24203,,1
745,436,Undirected,24204,,1
719,238,Undirected,24205,,1
879,464,Undirected,24206,,1
1754,15,Undirected,24207,,1
2365,365,Undirected,24208,,1
778,675,Undirected,24209,,1
1110,382,Undirected,24210,,1
372,94,Undirected,24211,,1
628,486,Undirected,24212,,1
161,23,Undirected,24213,,1
291,14,Undirected,24214,,1
533,110,Undirected,24215,,1
414,24,Undirected,24216,,1
767,246,Undirected,24217,,1
1422,891,Undirected,24218,,1
461,370,Undirected,24219,,1
962,5,Undirected,24220,,1
665,476,Undirected,24221,,1
716,225,Undirected,24222,,1
372,13,Undirected,24223,,1
536,454,Undirected,24224,,1
1770,369,Undirected,24225,,1
801,233,Undirected,24226,,1
379,48,Undirected,24227,,1
329,210,Undirected,24228,,1
2142,191,Undirected,24229,,1
2883,128,Undirected,24230,,1
994,349,Undirected,24231,,1
794,702,Undirected,24232,,1
2409,883,Undirected,24233,,1
2070,655,Undirected,24234,,1
329,219,Undirected,24235,,1
2769,499,Undirected,24236,,1
873,502,Undirected,24237,,1
467,329,Undirected,24238,,1
877,475,Undirected,24239,,1
499,361,Undirected,24240,,1
761,100,Undirected,24241,,1
499,82,Undirected,24242,,1
805,511,Undirected,24243,,1
1478,955,Undirected,24244,,1
753,347,Undirected,24245,,1
902,233,Undirected,24246,,1
978,367,Undirected,24247,,1
2727,187,Undirected,24248,,1
585,533,Undirected,24249,,1
777,748,Undirected,24250,,1
476,440,Undirected,24251,,1
755,272,Undirected,24252,,1
638,32,Undirected,24253,,1
838,592,Undirected,24254,,1
571,148,Undirected,24255,,1
372,86,Undirected,24256,,1
1542,973,Undirected,24257,,1
923,360,Undirected,24258,,1
944,615,Undirected,24259,,1
944,536,Undirected,24260,,1
343,1,Undirected,24261,,1
964,413,Undirected,24262,,1
1427,932,Undirected,24263,,1
708,492,Undirected,24264,,1
2794,418,Undirected,24265,,1
1642,296,Undirected,24266,,1
1490,624,Undirected,24267,,1
535,370,Undirected,24268,,1
283,24,Undirected,24269,,1
761,209,Undirected,24270,,1
2183,48,Undirected,24271,,1
624,586,Undirected,24272,,1
179,13,Undirected,24273,,1
2327,923,Undirected,24274,,1
701,166,Undirected,24275,,1
980,260,Undirected,24276,,1
661,599,Undirected,24277,,1
136,97,Undirected,24278,,1
715,139,Undirected,24279,,1
613,434,Undirected,24280,,1
692,109,Undirected,24281,,1
668,308,Undirected,24282,,1
628,370,Undirected,24283,,1
998,467,Undirected,24284,,1
701,272,Undirected,24285,,1
943,32,Undirected,24286,,1
1230,241,Undirected,24287,,1
2431,986,Undirected,24288,,1
823,789,Undirected,24289,,1
909,210,Undirected,24290,,1
767,287,Undirected,24291,,1
655,43,Undirected,24292,,1
1598,810,Undirected,24293,,1
754,169,Undirected,24294,,1
265,261,Undirected,24295,,1
452,153,Undirected,24296,,1
1426,162,Undirected,24297,,1
272,169,Undirected,24298,,1
467,169,Undirected,24299,,1
491,28,Undirected,24300,,1
1604,628,Undirected,24301,,1
499,386,Undirected,24302,,1
910,776,Undirected,24303,,1
731,291,Undirected,24304,,1
801,583,Undirected,24305,,1
761,739,Undirected,24306,,1
623,599,Undirected,24307,,1
496,216,Undirected,24308,,1
1610,219,Undirected,24309,,1
166,20,Undirected,24310,,1
773,311,Undirected,24311,,1
845,804,Undirected,24312,,1
2746,960,Undirected,24313,,1
2232,979,Undirected,24314,,1
467,141,Undirected,24315,,1
455,78,Undirected,24316,,1
284,219,Undirected,24317,,1
601,232,Undirected,24318,,1
792,17,Undirected,24319,,1
90,63,Undirected,24320,,1
2003,739,Undirected,24321,,1
593,29,Undirected,24322,,1
891,283,Undirected,24323,,1
1180,683,Undirected,24324,,1
447,344,Undirected,24325,,1
844,260,Undirected,24326,,1
523,15,Undirected,24327,,1
836,589,Undirected,24328,,1
1165,735,Undirected,24329,,1
778,312,Undirected,24330,,1
359,94,Undirected,24331,,1
356,272,Undirected,24332,,1
772,525,Undirected,24333,,1
711,24,Undirected,24334,,1
596,331,Undirected,24335,,1
414,169,Undirected,24336,,1
918,94,Undirected,24337,,1
980,375,Undirected,24338,,1
615,294,Undirected,24339,,1
394,265,Undirected,24340,,1
541,281,Undirected,24341,,1
2774,655,Undirected,24342,,1
2309,225,Undirected,24343,,1
964,357,Undirected,24344,,1
719,312,Undirected,24345,,1
1562,589,Undirected,24346,,1
585,175,Undirected,24347,,1
610,448,Undirected,24348,,1
789,747,Undirected,24349,,1
1276,70,Undirected,24350,,1
836,673,Undirected,24351,,1
2682,624,Undirected,24352,,1
1474,187,Undirected,24353,,1
29,14,Undirected,24354,,1
655,283,Undirected,24355,,1
1085,628,Undirected,24356,,1
260,191,Undirected,24357,,1
806,199,Undirected,24358,,1
831,589,Undirected,24359,,1
666,343,Undirected,24360,,1
2970,204,Undirected,24361,,1
441,34,Undirected,24362,,1
610,269,Undirected,24363,,1
1580,272,Undirected,24364,,1
624,618,Undirected,24365,,1
787,532,Undirected,24366,,1
1836,171,Undirected,24367,,1
590,377,Undirected,24368,,1
789,370,Undirected,24369,,1
589,81,Undirected,24370,,1
784,309,Undirected,24371,,1
499,132,Undirected,24372,,1
1610,36,Undirected,24373,,1
1448,511,Undirected,24374,,1
1047,975,Undirected,24375,,1
1610,355,Undirected,24376,,1
543,24,Undirected,24377,,1
1214,43,Undirected,24378,,1
2997,767,Undirected,24379,,1
379,283,Undirected,24380,,1
754,613,Undirected,24381,,1
891,605,Undirected,24382,,1
927,641,Undirected,24383,,1
767,570,Undirected,24384,,1
1176,198,Undirected,24385,,1
1936,387,Undirected,24386,,1
492,118,Undirected,24387,,1
1374,953,Undirected,24388,,1
2485,476,Undirected,24389,,1
824,344,Undirected,24390,,1
532,458,Undirected,24391,,1
1287,492,Undirected,24392,,1
372,241,Undirected,24393,,1
845,447,Undirected,24394,,1
2365,745,Undirected,24395,,1
1717,269,Undirected,24396,,1
787,725,Undirected,24397,,1
2437,737,Undirected,24398,,1
2837,986,Undirected,24399,,1
1520,418,Undirected,24400,,1
975,346,Undirected,24401,,1
605,151,Undirected,24402,,1
1217,14,Undirected,24403,,1
1754,40,Undirected,24404,,1
762,754,Undirected,24405,,1
776,230,Undirected,24406,,1
367,313,Undirected,24407,,1
891,47,Undirected,24408,,1
2406,784,Undirected,24409,,1
269,149,Undirected,24410,,1
665,586,Undirected,24411,,1
1195,949,Undirected,24412,,1
476,379,Undirected,24413,,1
309,211,Undirected,24414,,1
321,207,Undirected,24415,,1
879,567,Undirected,24416,,1
2548,63,Undirected,24417,,1
523,225,Undirected,24418,,1
836,273,Undirected,24419,,1
511,16,Undirected,24420,,1
525,224,Undirected,24421,,1
462,272,Undirected,24422,,1
824,593,Undirected,24423,,1
2098,775,Undirected,24424,,1
2532,365,Undirected,24425,,1
750,407,Undirected,24426,,1
2624,370,Undirected,24427,,1
932,274,Undirected,24428,,1
2211,879,Undirected,24429,,1
499,451,Undirected,24430,,1
2032,589,Undirected,24431,,1
932,805,Undirected,24432,,1
783,529,Undirected,24433,,1
381,12,Undirected,24434,,1
794,248,Undirected,24435,,1
1791,313,Undirected,24436,,1
605,586,Undirected,24437,,1
865,260,Undirected,24438,,1
86,23,Undirected,24439,,1
1580,46,Undirected,24440,,1
348,63,Undirected,24441,,1
436,370,Undirected,24442,,1
383,133,Undirected,24443,,1
665,458,Undirected,24444,,1
1343,724,Undirected,24445,,1
754,646,Undirected,24446,,1
1966,595,Undirected,24447,,1
492,426,Undirected,24448,,1
401,343,Undirected,24449,,1
562,463,Undirected,24450,,1
811,646,Undirected,24451,,1
648,613,Undirected,24452,,1
837,370,Undirected,24453,,1
2727,811,Undirected,24454,,1
873,532,Undirected,24455,,1
436,387,Undirected,24456,,1
544,376,Undirected,24457,,1
3035,740,Undirected,24458,,1
354,203,Undirected,24459,,1
947,322,Undirected,24460,,1
761,83,Undirected,24461,,1
2893,943,Undirected,24462,,1
1612,452,Undirected,24463,,1
891,748,Undirected,24464,,1
261,191,Undirected,24465,,1
162,91,Undirected,24466,,1
454,280,Undirected,24467,,1
745,697,Undirected,24468,,1
859,356,Undirected,24469,,1
638,570,Undirected,24470,,1
481,381,Undirected,24471,,1
708,686,Undirected,24472,,1
2490,562,Undirected,24473,,1
871,349,Undirected,24474,,1
932,260,Undirected,24475,,1
394,261,Undirected,24476,,1
222,220,Undirected,24477,,1
499,108,Undirected,24478,,1
599,312,Undirected,24479,,1
686,15,Undirected,24480,,1
748,570,Undirected,24481,,1
486,322,Undirected,24482,,1
1577,723,Undirected,24483,,1
169,66,Undirected,24484,,1
387,162,Undirected,24485,,1
2809,66,Undirected,24486,,1
1598,859,Undirected,24487,,1
776,715,Undirected,24488,,1
948,883,Undirected,24489,,1
1261,811,Undirected,24490,,1
480,462,Undirected,24491,,1
1826,544,Undirected,24492,,1
182,93,Undirected,24493,,1
585,370,Undirected,24494,,1
576,480,Undirected,24495,,1
1402,304,Undirected,24496,,1
932,39,Undirected,24497,,1
869,759,Undirected,24498,,1
720,475,Undirected,24499,,1
903,610,Undirected,24500,,1
538,53,Undirected,24501,,1
943,620,Undirected,24502,,1
1238,593,Undirected,24503,,1
668,122,Undirected,24504,,1
97,26,Undirected,24505,,1
2144,787,Undirected,24506,,1
440,191,Undirected,24507,,1
1759,589,Undirected,24508,,1
370,13,Undirected,24509,,1
898,15,Undirected,24510,,1
655,265,Undirected,24511,,1
877,261,Undirected,24512,,1
916,22,Undirected,24513,,1
511,29,Undirected,24514,,1
695,381,Undirected,24515,,1
2695,340,Undirected,24516,,1
360,34,Undirected,24517,,1
956,370,Undirected,24518,,1
372,42,Undirected,24519,,1
445,381,Undirected,24520,,1
745,722,Undirected,24521,,1
1431,592,Undirected,24522,,1
748,590,Undirected,24523,,1
2520,2,Undirected,24524,,1
230,198,Undirected,24525,,1
755,372,Undirected,24526,,1
1426,665,Undirected,24527,,1
331,233,Undirected,24528,,1
1674,932,Undirected,24529,,1
440,169,Undirected,24530,,1
997,697,Undirected,24531,,1
2763,2,Undirected,24532,,1
668,401,Undirected,24533,,1
2824,493,Undirected,24534,,1
144,14,Undirected,24535,,1
767,605,Undirected,24536,,1
532,343,Undirected,24537,,1
1264,120,Undirected,24538,,1
665,159,Undirected,24539,,1
673,5,Undirected,24540,,1
2548,320,Undirected,24541,,1
1431,97,Undirected,24542,,1
161,15,Undirected,24543,,1
2761,679,Undirected,24544,,1
394,370,Undirected,24545,,1
1812,754,Undirected,24546,,1
330,278,Undirected,24547,,1
920,40,Undirected,24548,,1
1345,8,Undirected,24549,,1
162,90,Undirected,24550,,1
1180,1,Undirected,24551,,1
787,283,Undirected,24552,,1
2590,122,Undirected,24553,,1
1334,176,Undirected,24554,,1
474,168,Undirected,24555,,1
261,97,Undirected,24556,,1
2903,183,Undirected,24557,,1
838,710,Undirected,24558,,1
1877,722,Undirected,24559,,1
932,499,Undirected,24560,,1
1784,357,Undirected,24561,,1
633,617,Undirected,24562,,1
891,122,Undirected,24563,,1
811,755,Undirected,24564,,1
695,191,Undirected,24565,,1
845,304,Undirected,24566,,1
673,48,Undirected,24567,,1
470,219,Undirected,24568,,1
417,103,Undirected,24569,,1
306,274,Undirected,24570,,1
2007,15,Undirected,24571,,1
1342,774,Undirected,24572,,1
625,249,Undirected,24573,,1
669,444,Undirected,24574,,1
1686,261,Undirected,24575,,1
643,587,Undirected,24576,,1
845,191,Undirected,24577,,1
2761,293,Undirected,24578,,1
499,145,Undirected,24579,,1
1607,14,Undirected,24580,,1
413,365,Undirected,24581,,1
417,312,Undirected,24582,,1
343,90,Undirected,24583,,1
486,81,Undirected,24584,,1
1404,532,Undirected,24585,,1
2759,915,Undirected,24586,,1
1832,501,Undirected,24587,,1
908,773,Undirected,24588,,1
586,191,Undirected,24589,,1
436,122,Undirected,24590,,1
656,615,Undirected,24591,,1
1263,595,Undirected,24592,,1
819,264,Undirected,24593,,1
767,590,Undirected,24594,,1
1421,225,Undirected,24595,,1
2622,105,Undirected,24596,,1
753,187,Undirected,24597,,1
2027,595,Undirected,24598,,1
1433,41,Undirected,24599,,1
1048,836,Undirected,24600,,1
762,24,Undirected,24601,,1
593,110,Undirected,24602,,1
959,68,Undirected,24603,,1
2432,396,Undirected,24604,,1
776,767,Undirected,24605,,1
767,454,Undirected,24606,,1
758,659,Undirected,24607,,1
362,145,Undirected,24608,,1
1474,394,Undirected,24609,,1
1490,550,Undirected,24610,,1
745,517,Undirected,24611,,1
844,187,Undirected,24612,,1
886,665,Undirected,24613,,1
298,33,Undirected,24614,,1
1678,711,Undirected,24615,,1
2095,125,Undirected,24616,,1
2903,357,Undirected,24617,,1
2997,149,Undirected,24618,,1
755,246,Undirected,24619,,1
2723,111,Undirected,24620,,1
671,9,Undirected,24621,,1
865,15,Undirected,24622,,1
2094,734,Undirected,24623,,1
836,544,Undirected,24624,,1
1063,621,Undirected,24625,,1
754,47,Undirected,24626,,1
1458,914,Undirected,24627,,1
1993,489,Undirected,24628,,1
673,230,Undirected,24629,,1
620,523,Undirected,24630,,1
3031,212,Undirected,24631,,1
908,185,Undirected,24632,,1
836,265,Undirected,24633,,1
671,191,Undirected,24634,,1
659,532,Undirected,24635,,1
542,385,Undirected,24636,,1
511,232,Undirected,24637,,1
33,23,Undirected,24638,,1
837,464,Undirected,24639,,1
312,191,Undirected,24640,,1
600,11,Undirected,24641,,1
956,48,Undirected,24642,,1
964,789,Undirected,24643,,1
833,31,Undirected,24644,,1
918,48,Undirected,24645,,1
886,304,Undirected,24646,,1
795,43,Undirected,24647,,1
792,331,Undirected,24648,,1
2437,231,Undirected,24649,,1
414,28,Undirected,24650,,1
754,308,Undirected,24651,,1
1872,727,Undirected,24652,,1
1648,932,Undirected,24653,,1
1112,879,Undirected,24654,,1
978,748,Undirected,24655,,1
372,191,Undirected,24656,,1
940,628,Undirected,24657,,1
789,732,Undirected,24658,,1
512,376,Undirected,24659,,1
1520,85,Undirected,24660,,1
2777,10,Undirected,24661,,1
401,78,Undirected,24662,,1
742,665,Undirected,24663,,1
802,23,Undirected,24664,,1
1709,23,Undirected,24665,,1
787,703,Undirected,24666,,1
1180,879,Undirected,24667,,1
2897,595,Undirected,24668,,1
1366,417,Undirected,24669,,1
971,166,Undirected,24670,,1
1999,349,Undirected,24671,,1
2292,495,Undirected,24672,,1
787,467,Undirected,24673,,1
1066,370,Undirected,24674,,1
1369,351,Undirected,24675,,1
874,837,Undirected,24676,,1
495,110,Undirected,24677,,1
322,122,Undirected,24678,,1
635,16,Undirected,24679,,1
703,600,Undirected,24680,,1
2763,66,Undirected,24681,,1
543,534,Undirected,24682,,1
2064,283,Undirected,24683,,1
1735,386,Undirected,24684,,1
871,215,Undirected,24685,,1
2049,510,Undirected,24686,,1
1675,164,Undirected,24687,,1
359,168,Undirected,24688,,1
470,378,Undirected,24689,,1
1455,17,Undirected,24690,,1
1449,467,Undirected,24691,,1
659,24,Undirected,24692,,1
499,489,Undirected,24693,,1
504,499,Undirected,24694,,1
198,182,Undirected,24695,,1
838,155,Undirected,24696,,1
981,971,Undirected,24697,,1
304,283,Undirected,24698,,1
874,859,Undirected,24699,,1
789,669,Undirected,24700,,1
1568,378,Undirected,24701,,1
816,219,Undirected,24702,,1
335,307,Undirected,24703,,1
1168,354,Undirected,24704,,1
362,356,Undirected,24705,,1
414,373,Undirected,24706,,1
417,33,Undirected,24707,,1
715,383,Undirected,24708,,1
975,944,Undirected,24709,,1
272,63,Undirected,24710,,1
665,11,Undirected,24711,,1
761,238,Undirected,24712,,1
608,394,Undirected,24713,,1
975,443,Undirected,24714,,1
1709,476,Undirected,24715,,1
838,467,Undirected,24716,,1
2236,769,Undirected,24717,,1
2081,776,Undirected,24718,,1
63,48,Undirected,24719,,1
2897,53,Undirected,24720,,1
724,81,Undirected,24721,,1
1936,794,Undirected,24722,,1
1976,898,Undirected,24723,,1
627,122,Undirected,24724,,1
628,589,Undirected,24725,,1
859,36,Undirected,24726,,1
1074,975,Undirected,24727,,1
665,219,Undirected,24728,,1
663,278,Undirected,24729,,1
567,255,Undirected,24730,,1
837,816,Undirected,24731,,1
1828,646,Undirected,24732,,1
982,78,Undirected,24733,,1
2812,133,Undirected,24734,,1
694,673,Undirected,24735,,1
1402,754,Undirected,24736,,1
790,712,Undirected,24737,,1
735,517,Undirected,24738,,1
626,43,Undirected,24739,,1
583,34,Undirected,24740,,1
773,740,Undirected,24741,,1
620,595,Undirected,24742,,1
920,823,Undirected,24743,,1
646,311,Undirected,24744,,1
778,370,Undirected,24745,,1
1350,486,Undirected,24746,,1
